macro,semantic_key,description,domain,ideological_universe,k,election,case_id,case_label,selector_rule,metric,raw_value,exact_value,display_value,format,source_object,source_file,selector_source_file,selection_group,source_row_count
PartyTwentyEighteenNeverCabinetMeanVotePct,PartyTwentyEighteenNeverCabinetMeanVotePct,2018 mean vote share by cabinet participation: mean_vote_share (identity),party,not_applicable,,2018,,,"unique; filters=(election = ""2018"", ever_in_cabinet = false); members=nothing",mean_vote_share,0.018508552895346038,,1.85,pct2,size,tables/report/party_size_cabinet_summary.csv,tables/report/party_size_cabinet_summary.csv,PartyTwentyEighteenNeverCabinet,1
PartyTwentyEighteenLargePositiveWithinWords,PartyTwentyEighteenLargePositiveWithinWords,2018 parties at the descriptive 5 percent benchmark: positive_A_i_count (identity),party,not_applicable,,2018,,,"unique; filters=(election = ""2018"", size_group = "">=5%""); members=nothing",positive_A_i_count,8,,eight,words,size_groups,tables/report/party_size_groups.csv,tables/report/party_size_groups.csv,PartyTwentyEighteenLarge,1
PartyTwentyEighteenLargeCountWords,PartyTwentyEighteenLargeCountWords,2018 parties at the descriptive 5 percent benchmark: n (identity),party,not_applicable,,2018,,,"unique; filters=(election = ""2018"", size_group = "">=5%""); members=nothing",n,9,,nine,words,size_groups,tables/report/party_size_groups.csv,tables/report/party_size_groups.csv,PartyTwentyEighteenLarge,1
PartyTwentyTwentyTwoEverCabinetMeanVotePct,PartyTwentyTwentyTwoEverCabinetMeanVotePct,2022 mean vote share by cabinet participation: mean_vote_share (identity),party,not_applicable,,2022,,,"unique; filters=(election = ""2022"", ever_in_cabinet = true); members=nothing",mean_vote_share,0.05799012661049294,,5.80,pct2,size,tables/report/party_size_cabinet_summary.csv,tables/report/party_size_cabinet_summary.csv,PartyTwentyTwentyTwoEverCabinet,1
PartyTwentyTwentyTwoNeverCabinetMeanVotePct,PartyTwentyTwentyTwoNeverCabinetMeanVotePct,2022 mean vote share by cabinet participation: mean_vote_share (identity),party,not_applicable,,2022,,,"unique; filters=(election = ""2022"", ever_in_cabinet = false); members=nothing",mean_vote_share,0.01724326701355132,,1.72,pct2,size,tables/report/party_size_cabinet_summary.csv,tables/report/party_size_cabinet_summary.csv,PartyTwentyTwentyTwoNeverCabinet,1
PartyTwentyTwentyTwoLargePositiveWithinWords,PartyTwentyTwentyTwoLargePositiveWithinWords,2022 parties at the descriptive 5 percent benchmark: positive_A_i_count (identity),party,not_applicable,,2022,,,"unique; filters=(election = ""2022"", size_group = "">=5%""); members=nothing",positive_A_i_count,7,,seven,words,size_groups,tables/report/party_size_groups.csv,tables/report/party_size_groups.csv,PartyTwentyTwentyTwoLarge,1
IdeologyAllPartiesTwentyEighteenKOneStrongestVotePct,IdeologyAllPartiesTwentyEighteenKOneStrongestVotePct,2018 all_parties k=1 strongest minimal inversion: vote_share (identity),ideological,all_parties,1,2018,PCdoB|PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PODE,PCdoB--PODE,"strongest; filters=(election = 2018, ideological_universe = ""all_parties"", k = 1, minimal_inversion = true); members=nothing; min(vote_share), party_count, canonical coalition_id",vote_share,0.47823504167693237,46993379//98264190,47.82,pct2,ideology,raw/ideology_k_gap_accounting_both_universes.csv,raw/ideology_k_gap_accounting_both_universes.csv,IdeologyAllPartiesTwentyEighteenKOneStrongest,1
IdeologyAllPartiesTwentyEighteenKOneStrongestLabel,IdeologyAllPartiesTwentyEighteenKOneStrongestLabel,2018 all_parties k=1 strongest minimal inversion: label_with_gap (identity),ideological,all_parties,1,2018,PCdoB|PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PODE,PCdoB--PODE,"strongest; filters=(election = 2018, ideological_universe = ""all_parties"", k = 1, minimal_inversion = true); members=nothing; min(vote_share), party_count, canonical coalition_id",label_with_gap,PCdoB--PODE omitting PSDB,,PCdoB--PODE omitting PSDB,text,ideology,raw/ideology_k_gap_accounting_both_universes.csv,raw/ideology_k_gap_accounting_both_universes.csv,IdeologyAllPartiesTwentyEighteenKOneStrongest,1
IdeologyAllPartiesTwentyEighteenKOneStrongestSeats,IdeologyAllPartiesTwentyEighteenKOneStrongestSeats,2018 all_parties k=1 strongest minimal inversion: seats (identity),ideological,all_parties,1,2018,PCdoB|PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PODE,PCdoB--PODE,"strongest; filters=(election = 2018, ideological_universe = ""all_parties"", k = 1, minimal_inversion = true); members=nothing; min(vote_share), party_count, canonical coalition_id",seats,257,,257,integer,ideology,raw/ideology_k_gap_accounting_both_universes.csv,raw/ideology_k_gap_accounting_both_universes.csv,IdeologyAllPartiesTwentyEighteenKOneStrongest,1
CabinetTwentyFourteenDilmaBridgeClosureParties,CabinetTwentyFourteenDilmaBridgeClosureParties,2016.2 cabinet parliamentary closure and closest intervals: closure_n_parties (identity),cabinet_bridge,seat_winning,,2014,2016.2,2016.2,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2016.2""); members=nothing",closure_n_parties,19,,19,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenDilmaBridge,1
CabinetTwentyFourteenDilmaBridgeClosureVotePct,CabinetTwentyFourteenDilmaBridgeClosureVotePct,2016.2 cabinet parliamentary closure and closest intervals: closure_vote_share_pct (identity),cabinet_bridge,seat_winning,,2014,2016.2,2016.2,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2016.2""); members=nothing",closure_vote_share_pct,77.46,,77.46,decimal2,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenDilmaBridge,1
CabinetTwentyFourteenDilmaBridgeClosureSeats,CabinetTwentyFourteenDilmaBridgeClosureSeats,2016.2 cabinet parliamentary closure and closest intervals: closure_seats (identity),cabinet_bridge,seat_winning,,2014,2016.2,2016.2,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2016.2""); members=nothing",closure_seats,408,,408,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenDilmaBridge,1
CabinetTwentyFourteenDilmaBridgeGapWords,CabinetTwentyFourteenDilmaBridgeGapWords,2016.2 cabinet parliamentary closure and closest intervals: closure_gap_n (identity),cabinet_bridge,seat_winning,,2014,2016.2,2016.2,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2016.2""); members=nothing",closure_gap_n,12,,twelve,words,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenDilmaBridge,1
CabinetTwentyFourteenTemerBridgeClosureParties,CabinetTwentyFourteenTemerBridgeClosureParties,2017.1 cabinet parliamentary closure and closest intervals: closure_n_parties (identity),cabinet_bridge,seat_winning,,2014,2017.1,2017.1,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2017.1""); members=nothing",closure_n_parties,24,,24,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenTemerBridge,1
CabinetTwentyFourteenTemerBridgeGapWords,CabinetTwentyFourteenTemerBridgeGapWords,2017.1 cabinet parliamentary closure and closest intervals: closure_gap_n (identity),cabinet_bridge,seat_winning,,2014,2017.1,2017.1,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2017.1""); members=nothing",closure_gap_n,16,,sixteen,words,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenTemerBridge,1
CabinetTwentyFourteenTemerBridgeClosureVotePct,CabinetTwentyFourteenTemerBridgeClosureVotePct,2017.1 cabinet parliamentary closure and closest intervals: closure_vote_share_pct (identity),cabinet_bridge,seat_winning,,2014,2017.1,2017.1,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2017.1""); members=nothing",closure_vote_share_pct,78.27,,78.27,decimal2,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenTemerBridge,1
CabinetTwentyFourteenTemerBridgeClosureSeats,CabinetTwentyFourteenTemerBridgeClosureSeats,2017.1 cabinet parliamentary closure and closest intervals: closure_seats (identity),cabinet_bridge,seat_winning,,2014,2017.1,2017.1,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2017.1""); members=nothing",closure_seats,409,,409,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenTemerBridge,1
CabinetTwentyFourteenTemerBridgeClosestWinningVotePct,CabinetTwentyFourteenTemerBridgeClosestWinningVotePct,2017.1 cabinet parliamentary closure and closest intervals: closest_mcw_vote_share_pct (identity),cabinet_bridge,seat_winning,,2014,2017.1,2017.1,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2017.1""); members=nothing",closest_mcw_vote_share_pct,48.92,,48.92,decimal2,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenTemerBridge,1
CabinetTwentyFourteenTemerBridgeClosestWinningSeats,CabinetTwentyFourteenTemerBridgeClosestWinningSeats,2017.1 cabinet parliamentary closure and closest intervals: closest_mcw_seats (identity),cabinet_bridge,seat_winning,,2014,2017.1,2017.1,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2017.1""); members=nothing",closest_mcw_seats,260,,260,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenTemerBridge,1
CabinetTwentyEighteenBolsonaroBridgeClosurePartiesWords,CabinetTwentyEighteenBolsonaroBridgeClosurePartiesWords,2021.3/2022.1 cabinet parliamentary closure and closest intervals: closure_n_parties (identity),cabinet_bridge,seat_winning,,2018,2021.3/2022.1,2021.3/2022.1,"unique; filters=(election_year = 2018, ideological_universe = ""seat_winning"", cabinet_period = ""2021.3/2022.1""); members=nothing",closure_n_parties,16,,sixteen,words,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyEighteenBolsonaroBridge,1
CabinetTwentyEighteenBolsonaroBridgeGapWords,CabinetTwentyEighteenBolsonaroBridgeGapWords,2021.3/2022.1 cabinet parliamentary closure and closest intervals: closure_gap_n (identity),cabinet_bridge,seat_winning,,2018,2021.3/2022.1,2021.3/2022.1,"unique; filters=(election_year = 2018, ideological_universe = ""seat_winning"", cabinet_period = ""2021.3/2022.1""); members=nothing",closure_gap_n,7,,seven,words,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyEighteenBolsonaroBridge,1
CabinetTwentyEighteenBolsonaroBridgeClosureVotePct,CabinetTwentyEighteenBolsonaroBridgeClosureVotePct,2021.3/2022.1 cabinet parliamentary closure and closest intervals: closure_vote_share_pct (identity),cabinet_bridge,seat_winning,,2018,2021.3/2022.1,2021.3/2022.1,"unique; filters=(election_year = 2018, ideological_universe = ""seat_winning"", cabinet_period = ""2021.3/2022.1""); members=nothing",closure_vote_share_pct,56.67,,56.67,decimal2,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyEighteenBolsonaroBridge,1
CabinetTwentyEighteenBolsonaroBridgeClosureSeats,CabinetTwentyEighteenBolsonaroBridgeClosureSeats,2021.3/2022.1 cabinet parliamentary closure and closest intervals: closure_seats (identity),cabinet_bridge,seat_winning,,2018,2021.3/2022.1,2021.3/2022.1,"unique; filters=(election_year = 2018, ideological_universe = ""seat_winning"", cabinet_period = ""2021.3/2022.1""); members=nothing",closure_seats,292,,292,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyEighteenBolsonaroBridge,1
CabinetTwentyEighteenBolsonaroBridgeClosestWinningVotePct,CabinetTwentyEighteenBolsonaroBridgeClosestWinningVotePct,2021.3/2022.1 cabinet parliamentary closure and closest intervals: closest_mcw_vote_share_pct (identity),cabinet_bridge,seat_winning,,2018,2021.3/2022.1,2021.3/2022.1,"unique; filters=(election_year = 2018, ideological_universe = ""seat_winning"", cabinet_period = ""2021.3/2022.1""); members=nothing",closest_mcw_vote_share_pct,50.82,,50.82,decimal2,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyEighteenBolsonaroBridge,1
CabinetTwentyEighteenBolsonaroBridgeClosestInversionJaccard,CabinetTwentyEighteenBolsonaroBridgeClosestInversionJaccard,2021.3/2022.1 cabinet parliamentary closure and closest intervals: closest_mci_jaccard (identity),cabinet_bridge,seat_winning,,2018,2021.3/2022.1,2021.3/2022.1,"unique; filters=(election_year = 2018, ideological_universe = ""seat_winning"", cabinet_period = ""2021.3/2022.1""); members=nothing",closest_mci_jaccard,0.09523809523809523,,0.095,decimal3,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyEighteenBolsonaroBridge,1
CabinetTwentyEighteenBolsonaroBridgeClosestInversionSeats,CabinetTwentyEighteenBolsonaroBridgeClosestInversionSeats,2021.3/2022.1 cabinet parliamentary closure and closest intervals: closest_mci_seats (identity),cabinet_bridge,seat_winning,,2018,2021.3/2022.1,2021.3/2022.1,"unique; filters=(election_year = 2018, ideological_universe = ""seat_winning"", cabinet_period = ""2021.3/2022.1""); members=nothing",closest_mci_seats,267,,267,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyEighteenBolsonaroBridge,1
CabinetTwentyEighteenBolsonaroBridgeClosestWinningSeats,CabinetTwentyEighteenBolsonaroBridgeClosestWinningSeats,2021.3/2022.1 cabinet parliamentary closure and closest intervals: closest_mcw_seats (identity),cabinet_bridge,seat_winning,,2018,2021.3/2022.1,2021.3/2022.1,"unique; filters=(election_year = 2018, ideological_universe = ""seat_winning"", cabinet_period = ""2021.3/2022.1""); members=nothing",closest_mcw_seats,257,,257,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyEighteenBolsonaroBridge,1
CabinetTwentyTwentyTwoLulaBridgeClosureParties,CabinetTwentyTwentyTwoLulaBridgeClosureParties,2023.1 cabinet parliamentary closure and closest intervals: closure_n_parties (identity),cabinet_bridge,seat_winning,,2022,2023.1,2023.1,"unique; filters=(election_year = 2022, ideological_universe = ""seat_winning"", cabinet_period = ""2023.1""); members=nothing",closure_n_parties,20,,20,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyTwentyTwoLulaBridge,1
CabinetTwentyTwentyTwoLulaBridgeGapWords,CabinetTwentyTwentyTwoLulaBridgeGapWords,2023.1 cabinet parliamentary closure and closest intervals: closure_gap_n (identity),cabinet_bridge,seat_winning,,2022,2023.1,2023.1,"unique; filters=(election_year = 2022, ideological_universe = ""seat_winning"", cabinet_period = ""2023.1""); members=nothing",closure_gap_n,11,,eleven,words,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyTwentyTwoLulaBridge,1
CabinetTwentyTwentyTwoLulaBridgeClosureVotePct,CabinetTwentyTwentyTwoLulaBridgeClosureVotePct,2023.1 cabinet parliamentary closure and closest intervals: closure_vote_share_pct (identity),cabinet_bridge,seat_winning,,2022,2023.1,2023.1,"unique; filters=(election_year = 2022, ideological_universe = ""seat_winning"", cabinet_period = ""2023.1""); members=nothing",closure_vote_share_pct,79.83,,79.83,decimal2,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyTwentyTwoLulaBridge,1
CabinetTwentyTwentyTwoLulaBridgeClosureSeats,CabinetTwentyTwentyTwoLulaBridgeClosureSeats,2023.1 cabinet parliamentary closure and closest intervals: closure_seats (identity),cabinet_bridge,seat_winning,,2022,2023.1,2023.1,"unique; filters=(election_year = 2022, ideological_universe = ""seat_winning"", cabinet_period = ""2023.1""); members=nothing",closure_seats,407,,407,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyTwentyTwoLulaBridge,1
CabinetTwentyTwentyTwoLulaBridgeClosestWinningVotePct,CabinetTwentyTwentyTwoLulaBridgeClosestWinningVotePct,2023.1 cabinet parliamentary closure and closest intervals: closest_mcw_vote_share_pct (identity),cabinet_bridge,seat_winning,,2022,2023.1,2023.1,"unique; filters=(election_year = 2022, ideological_universe = ""seat_winning"", cabinet_period = ""2023.1""); members=nothing",closest_mcw_vote_share_pct,57.18,,57.18,decimal2,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyTwentyTwoLulaBridge,1
CabinetTwentyTwentyTwoLulaBridgeClosestWinningSeats,CabinetTwentyTwentyTwoLulaBridgeClosestWinningSeats,2023.1 cabinet parliamentary closure and closest intervals: closest_mcw_seats (identity),cabinet_bridge,seat_winning,,2022,2023.1,2023.1,"unique; filters=(election_year = 2022, ideological_universe = ""seat_winning"", cabinet_period = ""2023.1""); members=nothing",closest_mcw_seats,284,,284,integer,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyTwentyTwoLulaBridge,1
CabinetTwentyFourteenTemerTransitionBridgeUnweightedChange,CabinetTwentyFourteenTemerTransitionBridgeUnweightedChange,2016.4 cabinet parliamentary closure and closest intervals: delta_cabinet_mean_ideology_value_unweighted (identity),cabinet_bridge,seat_winning,,2014,2016.4,2016.4,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2016.4""); members=nothing",delta_cabinet_mean_ideology_value_unweighted,1.532222222222222,,1.53,decimal2,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenTemerTransitionBridge,1
CabinetTwentyFourteenTemerTransitionBridgeSeatWeightedChange,CabinetTwentyFourteenTemerTransitionBridgeSeatWeightedChange,2016.4 cabinet parliamentary closure and closest intervals: delta_cabinet_mean_ideology_value_seat_weighted (identity),cabinet_bridge,seat_winning,,2014,2016.4,2016.4,"unique; filters=(election_year = 2014, ideological_universe = ""seat_winning"", cabinet_period = ""2016.4""); members=nothing",delta_cabinet_mean_ideology_value_seat_weighted,1.493343812121493,,1.49,decimal2,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetTwentyFourteenTemerTransitionBridge,1
CabinetBridgeMinimumGapsWords,CabinetBridgeMinimumGapsWords,Range of gaps in observed parliamentary cabinet closures: closure_gap_n (min),cabinet_bridge,seat_winning,,,2015.1; 2016.1; 2016.2; 2016.3; 2016.4; 2017.1; 2018.1; 2018.2; 2019.1; 2020.1; 2020.2; 2020.3; 2020.4; 2020.5; 2021.1; 2021.2; 2021.3/2022.1; 2022.2; 2022.3; 2022.4; 2023.1; 2023.2; 2025.1,,"aggregate; filters=(ideological_universe = ""seat_winning"",); members=nothing",closure_gap_n,7,,seven,words,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetBridge,23
CabinetBridgeMaximumGapsWords,CabinetBridgeMaximumGapsWords,Range of gaps in observed parliamentary cabinet closures: closure_gap_n (max),cabinet_bridge,seat_winning,,,2015.1; 2016.1; 2016.2; 2016.3; 2016.4; 2017.1; 2018.1; 2018.2; 2019.1; 2020.1; 2020.2; 2020.3; 2020.4; 2020.5; 2021.1; 2021.2; 2021.3/2022.1; 2022.2; 2022.3; 2022.4; 2023.1; 2023.2; 2025.1,,"aggregate; filters=(ideological_universe = ""seat_winning"",); members=nothing",closure_gap_n,16,,sixteen,words,bridge,tables/table_appendix_cabinet_interval_bridge.csv,tables/table_appendix_cabinet_interval_bridge.csv,CabinetBridge,23
DistrictMagnitudeMedianWords,DistrictMagnitudeMedianWords,"District magnitude distribution (2014 apportionment, unchanged across analyzed elections): S_d (median)",district,not_applicable,,2014,AC; AL; AM; AP; BA; CE; DF; ES; GO; MA; MG; MS; MT; PA; PB; PE; PI; PR; RJ; RN; RO; RR; RS; SC; SE; SP; TO,,"aggregate; filters=(election_year = 2014,); members=nothing",S_d,10.0,,ten,words,district,raw/district_accounting_all_years.csv,raw/district_accounting_all_years.csv,DistrictMagnitude,27
DistrictMagnitudeMeanWords,DistrictMagnitudeMeanWords,"District magnitude distribution (2014 apportionment, unchanged across analyzed elections): S_d (mean)",district,not_applicable,,2014,AC; AL; AM; AP; BA; CE; DF; ES; GO; MA; MG; MS; MT; PA; PB; PE; PI; PR; RJ; RN; RO; RR; RS; SC; SE; SP; TO,,"aggregate; filters=(election_year = 2014,); members=nothing",S_d,19.0,,nineteen,words,district,raw/district_accounting_all_years.csv,raw/district_accounting_all_years.csv,DistrictMagnitude,27
DistrictEightSeatCountCapitalized,DistrictEightSeatCountCapitalized,Districts at the statutory eight-seat floor (2014 apportionment): count (sum),district,not_applicable,,2014,AC; AM; AP; DF; MS; MT; RN; RO; RR; SE; TO,,"aggregate; filters=(election_year = 2014, S_d = 8); members=nothing",count,11,,Eleven,Words,district,raw/district_accounting_all_years.csv,raw/district_accounting_all_years.csv,DistrictEightSeat,11
DistrictEightSeatCountWords,DistrictEightSeatCountWords,Districts at the statutory eight-seat floor (2014 apportionment): count (sum),district,not_applicable,,2014,AC; AM; AP; DF; MS; MT; RN; RO; RR; SE; TO,,"aggregate; filters=(election_year = 2014, S_d = 8); members=nothing",count,11,,eleven,words,district,raw/district_accounting_all_years.csv,raw/district_accounting_all_years.csv,DistrictEightSeat,11
IdeologySeatWinningTwentyEighteenStrongestFullSpanPartiesWords,IdeologySeatWinningTwentyEighteenStrongestFullSpanPartiesWords,Full k=0 span of the strongest 2018 seat-winning k=1 minimal inversion: party_count (identity),ideological,seat_winning,0,2018,PCdoB|PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PHS|MDB|PSD|PSDB|PODE,PCdoB--PODE,"strongest_span; filters=(election = 2018, ideological_universe = ""seat_winning"", k = 0); members=nothing; linked to seat_winning k=1 strongest minimal inversion of this election",party_count,16,,sixteen,words,ideology,raw/ideology_k_gap_accounting_both_universes.csv,raw/ideology_k_gap_accounting_both_universes.csv,IdeologySeatWinningTwentyEighteenStrongestFullSpan,1
IdeologySeatWinningTwentyEighteenStrongestFullSpanSeats,IdeologySeatWinningTwentyEighteenStrongestFullSpanSeats,Full k=0 span of the strongest 2018 seat-winning k=1 minimal inversion: seats (identity),ideological,seat_winning,0,2018,PCdoB|PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PHS|MDB|PSD|PSDB|PODE,PCdoB--PODE,"strongest_span; filters=(election = 2018, ideological_universe = ""seat_winning"", k = 0); members=nothing; linked to seat_winning k=1 strongest minimal inversion of this election",seats,287,,287,integer,ideology,raw/ideology_k_gap_accounting_both_universes.csv,raw/ideology_k_gap_accounting_both_universes.csv,IdeologySeatWinningTwentyEighteenStrongestFullSpan,1
IdeologySeatWinningTwentyEighteenStrongestFullSpanVotePct,IdeologySeatWinningTwentyEighteenStrongestFullSpanVotePct,Full k=0 span of the strongest 2018 seat-winning k=1 minimal inversion: vote_share (identity),ideological,seat_winning,0,2018,PCdoB|PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PHS|MDB|PSD|PSDB|PODE,PCdoB--PODE,"strongest_span; filters=(election = 2018, ideological_universe = ""seat_winning"", k = 0); members=nothing; linked to seat_winning k=1 strongest minimal inversion of this election",vote_share,0.5358705241451642,52656883//98264190,53.59,pct2,ideology,raw/ideology_k_gap_accounting_both_universes.csv,raw/ideology_k_gap_accounting_both_universes.csv,IdeologySeatWinningTwentyEighteenStrongestFullSpan,1
IdeologySeatWinningTwentyEighteenStrongestFullSpanDifferential,IdeologySeatWinningTwentyEighteenStrongestFullSpanDifferential,Full k=0 span of the strongest 2018 seat-winning k=1 minimal inversion: d_C (identity),ideological,seat_winning,0,2018,PCdoB|PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PHS|MDB|PSD|PSDB|PODE,PCdoB--PODE,"strongest_span; filters=(election = 2018, ideological_universe = ""seat_winning"", k = 0); members=nothing; linked to seat_winning k=1 strongest minimal inversion of this election",d_C,12.098421113530778,396280517/32754730,12.10,decimal2,ideology,raw/ideology_k_gap_accounting_both_universes.csv,raw/ideology_k_gap_accounting_both_universes.csv,IdeologySeatWinningTwentyEighteenStrongestFullSpan,1
PartyTwentyEighteenStrongestOmissionLabel,PartyTwentyEighteenStrongestOmissionLabel,Omitted party in the strongest 2018 seat-winning k=1 minimal inversion: party (identity),party,not_applicable,,2018,PSDB,PSDB,"strongest_omission; filters=(election_year = 2018,); members=nothing; linked to seat_winning k=1 strongest minimal inversion of this election",party,PSDB,,PSDB,text,party,raw/party_accounting_all_years.csv,raw/ideology_k_gap_accounting_both_universes.csv,PartyTwentyEighteenStrongestOmission,1
PartyTwentyEighteenStrongestOmissionSeatsWords,PartyTwentyEighteenStrongestOmissionSeatsWords,Omitted party in the strongest 2018 seat-winning k=1 minimal inversion: s_i (identity),party,not_applicable,,2018,PSDB,PSDB,"strongest_omission; filters=(election_year = 2018,); members=nothing; linked to seat_winning k=1 strongest minimal inversion of this election",s_i,30,,thirty,words,party,raw/party_accounting_all_years.csv,raw/ideology_k_gap_accounting_both_universes.csv,PartyTwentyEighteenStrongestOmission,1
PartyTwentyEighteenStrongestOmissionDifferentialMagnitude,PartyTwentyEighteenStrongestOmissionDifferentialMagnitude,Omitted party in the strongest 2018 seat-winning k=1 minimal inversion: d_i (identity),party,not_applicable,,2018,PSDB,PSDB,"strongest_omission; filters=(election_year = 2018,); members=nothing; linked to seat_winning k=1 strongest minimal inversion of this election",d_i,-0.7588805036707675,-12428463//16377365,0.76,abs2,party,raw/party_accounting_all_years.csv,raw/ideology_k_gap_accounting_both_universes.csv,PartyTwentyEighteenStrongestOmission,1
